,SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
,425d5e15-2598-46f2-9f7f-6f2ee5d4cfec,06/04/2019,10:18:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,W WATKINS MILL RD @ PARKVIEW AVE.,39.1551583333333,-77.2282116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HOND,VN,SILVER,Warning,16-112(c),Transportation Article,false,NATIVE AMERICAN,F,GAITHERSBURG,MD,MD,L - Motorcycle,"(39.1551583333333, -77.2282116666667)",3,3,36,33,21
,425d5e15-2598-46f2-9f7f-6f2ee5d4cfec,06/04/2019,10:18:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,W WATKINS MILL RD @ PARKVIEW AVE.,39.1551583333333,-77.2282116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,HOND,VN,SILVER,Warning,21-707(a),Transportation Article,false,NATIVE AMERICAN,F,GAITHERSBURG,MD,MD,L - Motorcycle,"(39.1551583333333, -77.2282116666667)",3,3,36,33,21
,c82d3aa0-03fe-4cc9-94f8-3b63735d02f5,06/04/2019,10:15:00,MCP,"1st District, Rockville",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,KEY WEST AVE/GREAT SENECA HWY,39.10271,-77.207965,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,VOLK,4S,WHITE,Warning,23-104,Transportation Article,false,WHITE,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.10271, -77.207965)",3,3,25,71,1
,c82d3aa0-03fe-4cc9-94f8-3b63735d02f5,06/04/2019,10:15:00,MCP,"1st District, Rockville",FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,KEY WEST AVE/GREAT SENECA HWY,39.10271,-77.207965,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,VOLK,4S,WHITE,Warning,22-219(a),Transportation Article,false,WHITE,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.10271, -77.207965)",3,3,25,71,1
,53c66121-b120-419d-a832-4c452b5f1560,06/04/2019,10:14:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 59 MPH IN A POSTED 35 MPH ZONE,RIVER RD/BRAEBURN PKWAY,38.9784583333333,-77.1307583333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2019,PORSCHE,SUV,WHITE,Citation,21-801.1,Transportation Article,false,WHITE,F,POTOMAC,MD,MD,Q - Marked Laser,"(38.9784583333333, -77.1307583333333)",1,1,12,103,1
,b97eacc2-6ebc-4663-a313-b2700b892403,06/04/2019,10:14:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,UNIVERSITY BLVD/ LAWERANCE AVE,39.0350683333333,-77.07084,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,ACURA,TSX,BLACK,Warning,21-801.1,Transportation Article,false,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0350683333333, -77.07084)",4,4,15,25,1
,53c66121-b120-419d-a832-4c452b5f1560,06/04/2019,10:14:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RIVER RD/BRAEBURN PKWAY,38.9784583333333,-77.1307583333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2019,PORSCHE,SUV,WHITE,Citation,13-409(b),Transportation Article,false,WHITE,F,POTOMAC,MD,MD,Q - Marked Laser,"(38.9784583333333, -77.1307583333333)",1,1,12,103,1
,db31310a-e39a-4767-8695-bf20306a287c,06/04/2019,10:13:00,MCP,"4th District, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,2715 UNIVERSITY BLVD W,39.0397316666667,-77.05722,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2017,NISSAN,SENTRA,BLUE,Warning,21-1124.2(d2),Transportation Article,false,BLACK,F,SILVER SPRING,MD,MD,L - Motorcycle,"(39.0397316666667, -77.05722)",4,4,15,17,1
,238ceb11-edcd-4b8d-80ab-e6e1cb8a9345,06/04/2019,10:12:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,S/B UNIVERSITY BLVD @ LAWRENCE AVE,39.034935,-77.0706966666667,No,No,No,No,No,No,No,No,No,No,MN,02 - Automobile,2019,CHEVROLET,4DR,BLACK,Warning,21-801(a),Transportation Article,false,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.034935, -77.0706966666667)",1,1,15,25,1
,a6540fba-2a38-4704-a416-4b11e15e7c2b,06/04/2019,10:08:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,W WATKINS MILL RD @ PARKVIEW AVE.,39.1551583333333,-77.2282116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,MITS,TK,SILVER,Warning,21-707(a),Transportation Article,false,WHITE,F,GAITHERSBURG,MD,MD,L - Motorcycle,"(39.1551583333333, -77.2282116666667)",3,3,36,33,21
,1f1d32dd-19ec-46da-8567-a635009f9e6e,06/04/2019,10:06:00,MCP,"2nd District, Bethesda",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,"MD 187 / BATTERY LN, S/B",38.99138,-77.1027933333333,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2017,NISSAN,FRONTIER,WHITE,Warning,22-412.3(b),Transportation Article,false,WHITE,M,FRONT ROYAL,VA,VA,L - Motorcycle,"(38.99138, -77.1027933333333)",1,1,12,111,1
,b475c111-eea3-48b3-94d3-5975a55d0d12,06/04/2019,10:06:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,EB DARNESTOWN RD @ BLACK ROCK RD,39.1097633333333,-77.3028683333333,No,No,No,No,No,No,No,No,No,No,MA,05 - Light Duty Truck,2018,FORD,SUV,BLACK,Warning,21-1124.2(d2),Transportation Article,false,WHITE,M,GLENVIEW,IL,IL,A - Marked Patrol,"(39.1097633333333, -77.3028683333333)",1,1,28,39,1
,4dd2a740-a8c3-4be2-bb2e-03e5a786a019,06/04/2019,10:05:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,S/B UNIVERSITY BLVD @ LAWRENCE AVE,39.0349316666667,-77.0707533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,ACUR,4S,RED,Warning,21-801(a),Transportation Article,false,ASIAN,F,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0349316666667, -77.0707533333333)",1,1,15,25,1
,63be8534-dbed-4111-9563-78c70162cde3,06/04/2019,10:04:00,MCP,"1st District, Rockville",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,CALABSH CT/CALABASH LA,39.08734,-77.2112733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,MERC,E40,BLACK,Warning,13-411(a),Transportation Article,false,WHITE,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.08734, -77.2112733333333)",3,3,24,71,1
,89ce33b0-909c-415b-942b-d807ba3e6beb,06/04/2019,10:00:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,VEIRS MILL RD/SCHOOL HOUSE CIR,39.0403933333333,-77.0563233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,DODGE,1500,RED,Warning,21-309(d),Transportation Article,false,WHITE,M,MIAMI,FL,FL,L - Motorcycle,"(39.0403933333333, -77.0563233333333)",4,4,15,17,1
,6333f4e6-5444-488e-bfc1-6401e683f20e,06/04/2019,10:00:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,S/B UNIVERSITY BLVD @ LAWRENCE AVE,39.0349316666667,-77.0707533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,NISS,4S,SILVER,Warning,21-801(a),Transportation Article,false,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0349316666667, -77.0707533333333)",1,1,15,25,1
,5479f095-0205-4291-8db1-052c282aeb78,06/04/2019,09:59:00,MCP,"2nd District, Bethesda",STOP LIGHTS (*),LYTTONSVILLE RD @ GRUBB RD,38.9950416666667,-77.05382,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,CHEVROLET,VENTURE,WHITE,ESERO,64*,,false,HISPANIC,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(38.9950416666667, -77.05382)",5,5,6,3065,1
,b9ac5ecb-399f-404f-af2c-a661a964a469,06/04/2019,09:58:00,MCP,"1st District, Rockville",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,DEERBROOK DR/HILLBROOKE LA,39.074885,-77.2219583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,ALFA,TK,WHITE,Warning,13-411(a),Transportation Article,false,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(39.074885, -77.2219583333333)",3,3,22,53,1
,ea137348-6248-4a6f-aa07-64dcbc34fac7,06/04/2019,09:58:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,UNIVERSITY BLVD/ LAWERANCE AVE,39.0345733333333,-77.071605,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2019,CHEVY,TRAVERSE,WHITE,Warning,21-801.1,Transportation Article,false,WHITE,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0345733333333, -77.071605)",1,1,15,25,1
,dfb540d6-cf65-4b02-a94c-277a0ed50ac3,06/04/2019,09:56:00,MCP,"2nd District, Bethesda",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,RIVER RD/BRAEBURN PKWAY,38.97849,-77.1308266666667,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2015,AUDI,Q5,BLACK,Warning,21-901.1(a),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,Q - Marked Laser,"(38.97849, -77.1308266666667)",1,1,12,103,1
,dfb540d6-cf65-4b02-a94c-277a0ed50ac3,06/04/2019,09:56:00,MCP,"2nd District, Bethesda","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",RIVER RD/BRAEBURN PKWAY,38.97849,-77.1308266666667,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2015,AUDI,Q5,BLACK,Citation,21-901.1(b),Transportation Article,false,WHITE,M,BETHESDA,MD,MD,Q - Marked Laser,"(38.97849, -77.1308266666667)",1,1,12,103,1
,dfb540d6-cf65-4b02-a94c-277a0ed50ac3,06/04/2019,09:56:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 68 MPH IN A POSTED 35 MPH ZONE,RIVER RD/BRAEBURN PKWAY,38.97849,-77.1308266666667,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2015,AUDI,Q5,BLACK,Citation,21-801.1,Transportation Article,false,WHITE,M,BETHESDA,MD,MD,Q - Marked Laser,"(38.97849, -77.1308266666667)",1,1,12,103,1
,9315048f-37e5-4a29-8980-b18bf9e8e260,06/04/2019,09:55:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,VEIRS MILL RD/SCHOOL HOUSE CIR,39.0403933333333,-77.0563233333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013,FORD,F150,"BLUE, DARK",Warning,21-309(d),Transportation Article,false,BLACK,F,ROCKVILLE,MD,MD,L - Motorcycle,"(39.0403933333333, -77.0563233333333)",4,4,15,17,1
,23c35918-efc0-4dc9-b72f-bb1bc57aa45d,06/04/2019,09:55:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,W WATKINS MILL RD @ PARKVIEW AVE.,39.15498,-77.228625,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,AUDI,SW,SILVER,Warning,21-707(a),Transportation Article,false,WHITE,M,ADAMSTOWN,MD,MD,L - Motorcycle,"(39.15498, -77.228625)",3,3,36,33,21
,07cd8ff8-1c93-4597-a5bf-239241bf7941,06/04/2019,09:51:00,MCP,"1st District, Rockville",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,SHADY GROVE/PROCERA DR,39.0885416666667,-77.2101416666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,LEXUS,SC430,BLACK,Warning,13-411(a),Transportation Article,false,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(39.0885416666667, -77.2101416666667)",3,3,24,71,1
,b93ecbfa-a609-4961-be32-3e81df235a2e,06/04/2019,09:51:00,MCP,"3rd District, Silver Spring",PARKING VEH. IN INTERSECTION,NEELY RD & NEW HAMPSHIRE AVE,39.0161166666667,-76.977885,No,No,No,No,No,No,No,No,No,No,VA,05 - Light Duty Truck,2008,GMC,PK,MAROON,Warning,21-1003(d),Transportation Article,false,OTHER,U,UNKNOWN,VA,VA,A - Marked Patrol,"(39.0161166666667, -76.977885)",5,5,9,15,1
,7c0da6a0-e6de-4e17-9f47-7c9206fa2e10,06/04/2019,09:48:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,W WATKINS MILL RD @ PARKVIEW AVE.,39.152285,-77.231595,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXS,TK,WHITE,Warning,21-707(a),Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,L - Motorcycle,"(39.152285, -77.231595)",3,3,36,33,21
,37a16721-0d9a-4201-b95c-0eb4f4233202,06/04/2019,09:48:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. IN INTERSECTION",NEW HAMPSHIRE AVE / NEELY RD,39.0161666666667,-76.9779266666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,CRV,"BLUE, LIGHT",Warning,21-1003(d),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0161666666667, -76.9779266666667)",5,5,9,15,1
,a43e8fdd-6ba2-45c3-ae92-97c4cc87433e,06/04/2019,09:44:00,MCP,"1st District, Rockville",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,SHADY GROVE/PROCERA DR,39.0837416666667,-77.2159083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CIV,YELLOW,Warning,22-406(i1),Transportation Article,false,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0837416666667, -77.2159083333333)",3,3,24,71,1
,a43e8fdd-6ba2-45c3-ae92-97c4cc87433e,06/04/2019,09:44:00,MCP,"1st District, Rockville",INSTALLING WINDOW TINTING MATERIAL NOT IN COMPLIANCE WITH REQUIREMENTS,SHADY GROVE/PROCERA DR,39.0837416666667,-77.2159083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HONDA,CIV,YELLOW,Warning,22-406(i3),Transportation Article,false,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0837416666667, -77.2159083333333)",3,3,24,71,1
,efae6c05-947f-4fde-9dc9-6984445bc5ee,06/04/2019,09:44:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. IN INTERSECTION",NEW HAMPSHIRE AVE / NEELY RD,39.0160416666667,-76.9779066666667,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2001,DODG,RAM 1500,WHITE,Warning,21-1003(d),Transportation Article,false,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0160416666667, -76.9779066666667)",5,5,9,15,1
,7a04c9bf-5421-4cdc-85fa-029983850167,06/04/2019,09:43:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,EB DARNESTOWN RD @ BLACK ROCK RD,39.10328,-77.292295,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2015,KIA,SUV,BLACK,Citation,21-1124.2(d2),Transportation Article,false,WHITE,M,POOLESVILLE,MD,MD,A - Marked Patrol,"(39.10328, -77.292295)",1,1,28,39,1
,7e4321ef-a82f-4226-9a79-169c235f5beb,06/04/2019,09:42:00,MCP,"3rd District, Silver Spring","STOPPING, STANDING, PARKING VEH. IN INTERSECTION",9700 BLK NEW HAMPSHIRE AVE,39.015975,-76.977955,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2007,CHRY,4S,WHITE,Warning,21-1003(d),Transportation Article,false,OTHER,U,WASHINGTON,DC,DC,A - Marked Patrol,"(39.015975, -76.977955)",5,5,9,15,1
,c9e7f4aa-40f6-43b7-8b38-47a5693bc154,06/04/2019,09:42:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,FISHER AVE @ ELGIN RD,39.1479966666667,-77.41607,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,JEEP,TK,"BLUE, LIGHT",Warning,21-1124.2(d2),Transportation Article,false,OTHER,F,POOLESVILLE,MD,MD,L - Motorcycle,"(39.1479966666667, -77.41607)",1,1,34,97,16
,c9e7f4aa-40f6-43b7-8b38-47a5693bc154,06/04/2019,09:42:00,MCP,"1st District, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,FISHER AVE @ ELGIN RD,39.1479966666667,-77.41607,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,JEEP,TK,"BLUE, LIGHT",Citation,16-112(c),Transportation Article,false,OTHER,F,POOLESVILLE,MD,MD,L - Motorcycle,"(39.1479966666667, -77.41607)",1,1,34,97,16
,2a6f2d26-6af4-4f1f-89c2-2e4dfdd35505,06/04/2019,09:40:00,MCP,"2nd District, Bethesda",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,"FERNWOOD RD / I-495, S/B",39.0106283333333,-77.1333166666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2015,JEEP,RENEGADE,WHITE,Citation,13-411(a),Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.0106283333333, -77.1333166666667)",1,1,12,103,1
,2a6f2d26-6af4-4f1f-89c2-2e4dfdd35505,06/04/2019,09:40:00,MCP,"2nd District, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,"FERNWOOD RD / I-495, S/B",39.0106283333333,-77.1333166666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2015,JEEP,RENEGADE,WHITE,Warning,21-801.1,Transportation Article,false,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.0106283333333, -77.1333166666667)",1,1,12,103,1
,cec6682b-c126-4c7b-abad-1655f81f18df,06/04/2019,09:34:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA AVE AT BLUERIDGE,39.042735,-77.0521383333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,ACURA,MDX,WHITE,Citation,21-202(h1),Transportation Article,false,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.042735, -77.0521383333333)",4,4,16,17,1
,deaf1d3e-cc4e-497b-b620-23c739c3555e,06/04/2019,09:34:00,MCP,"5th District, Germantown",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,BRINK RD @ BLUNT RD,39.2096166666667,-77.2332383333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2008,TOYOTA,SIENNA,BLUE,Warning,13-411(f),Transportation Article,false,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.2096166666667, -77.2332383333333)",2,2,39,36,1
,9477da3e-a4a5-49f8-9f2e-aa056e6a2980,06/04/2019,09:27:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO STOP AT STOP SIGN LINE,CROMWELL DR AT RIDGEFIELD RD,38.9689233333333,-77.118295,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,FORD,DS,WHITE,Citation,21-707(a),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9689233333333, -77.118295)",1,1,12,107,1
,0c99361e-520f-4617-8330-ea301337fd32,06/04/2019,09:26:00,MCP,"1st District, Rockville",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,FISHER AVE @ ELGIN RD,39.1457716666667,-77.4182416666667,No,No,No,No,No,Yes,No,No,No,No,VA,06 - Heavy Duty Truck,1997,KENWORTH,DUMP,RED,Warning,21-1124.2(d2),Transportation Article,false,OTHER,M,ALEXANDRIA,VA,VA,L - Motorcycle,"(39.1457716666667, -77.4182416666667)",1,1,34,97,16
,32e94f20-966c-42b2-9a4d-7cf4689a33da,06/04/2019,09:25:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,WILSON LA / GLENBROOK RD,38.986265,-77.1075333333333,No,No,No,No,No,No,No,No,No,No,US,02 - Automobile,2017,MINI,COOPER,GREEN,Warning,21-201(a1),Transportation Article,false,WHITE,F,BETHESDA,MD,US,L - Motorcycle,"(38.986265, -77.1075333333333)",1,1,12,111,1
,f9eaf146-64ed-40d4-ac43-2f9c08a03b7d,06/04/2019,09:22:00,MCP,"4th District, Wheaton",DRIVER FAIL TO STOP AT STEADY RED ARROW SIGNAL,GEORGIA AVE AT UNIVERSITY,39.0413416666667,-77.0524683333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,COROLLA,BLACK,Citation,21-202(h2),Transportation Article,false,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0413416666667, -77.0524683333333)",4,4,16,17,1
,f9eaf146-64ed-40d4-ac43-2f9c08a03b7d,06/04/2019,09:22:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE AT UNIVERSITY,39.0413416666667,-77.0524683333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,COROLLA,BLACK,Warning,21-201(a1),Transportation Article,false,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0413416666667, -77.0524683333333)",4,4,16,17,1
,290c9bfa-b0f9-4dc4-ba21-9d3d2a7ee744,06/04/2019,09:22:00,MCP,"1st District, Rockville",DRIVER FAILURE TO STOP AT STOP SIGN LINE,QUINCE ORCHARD ROAD AT DUFIEF MILL ROAD,39.0826366666667,-77.2495433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYT,COROLLA,BLUE,Warning,21-707(a),Transportation Article,false,OTHER,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.0826366666667, -77.2495433333333)",2,2,24,33,1
,9fd3aded-48b6-4220-8751-de49079c8cf5,06/04/2019,09:21:00,MCP,"1st District, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,FREDERICK RD / E GUDE DR,39.10885,-77.1596116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HOND,ODYSSEY,MAROON,Warning,13-401(h),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.10885, -77.1596116666667)",3,3,27,51,1
,9fd3aded-48b6-4220-8751-de49079c8cf5,06/04/2019,09:21:00,MCP,"1st District, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,FREDERICK RD / E GUDE DR,39.10885,-77.1596116666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HOND,ODYSSEY,MAROON,Citation,13-411(f),Transportation Article,false,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.10885, -77.1596116666667)",3,3,27,51,1
,098c18b4-8df8-4a99-877d-f3d626ac58bf,06/04/2019,09:21:00,MCP,"2nd District, Bethesda",FAILURE TO STOP AT STOP SIGN,CROMWELL DR/ RIDGEFIELD RD,38.9688783333333,-77.1182483333333,No,No,No,No,No,No,No,No,No,No,MD,28 - Other,2012,HONDA,ODYSSEY,SILVER,Citation,21-707(a),Transportation Article,false,OTHER,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9688783333333, -77.1182483333333)",1,1,12,107,1
,e96e41f2-f926-454f-9750-f1aab540e5ad,06/04/2019,09:17:00,MCP,"2nd District, Bethesda",FAILURE TO STOP AT STOP SIGN AT NEAREST POINT OF APPROACHING TRAFFIC VIEW,CROMWELL DR AT RIDGEFIELD RD,38.9693683333333,-77.1182416666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,NISSAN,TK,RED,Warning,21-707(c),Transportation Article,false,WHITE,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9693683333333, -77.1182416666667)",1,1,12,107,1
,f0e391bf-4c96-4a29-b1f4-b6aa396a7535,06/04/2019,09:15:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GLENBROOK RD / WILSON LN,38.9863366666667,-77.1075033333333,No,No,No,No,No,No,No,No,No,No,MD,03 - Station Wagon,2011,LEXUS,SUV,WHITE,Warning,21-201(a1),Transportation Article,false,WHITE,F,BETHESDA,MD,MD,L - Motorcycle,"(38.9863366666667, -77.1075033333333)",1,1,12,111,1
,33803efd-1e2d-4473-a333-e8615c28ee62,06/04/2019,09:14:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,8513 HOOD ST,38.9953333333333,-76.99606,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,NISS,4S,BLACK,Warning,13-411(f),Transportation Article,false,HISPANIC,F,COLLEGE PARK,MD,MD,A - Marked Patrol,"(38.9953333333333, -76.99606)",5,5,8,3062,1
,33803efd-1e2d-4473-a333-e8615c28ee62,06/04/2019,09:14:00,MCP,"3rd District, Silver Spring",ABANDONING VEH. ON PUBLIC PROPERTY,8513 HOOD ST,38.9953333333333,-76.99606,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,NISS,4S,BLACK,Warning,25-202(a1),Transportation Article,false,HISPANIC,F,COLLEGE PARK,MD,MD,A - Marked Patrol,"(38.9953333333333, -76.99606)",5,5,8,3062,1
